postcode,latitude,longitude,region_3_en,region_2_en,region_1_en,country_en,country_code,timezone,utc
3410,-13.9035,-73.1345,Tintay,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3410,-13.9035,-73.1345,Tintay,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3410,-13.9094,-73.1581,Tintay,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3415,-13.9159,-73.2455,Lucre,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3425,-14.0078,-73.0868,Chapimarca,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3425,-14.0078,-73.0868,Chapimarca,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3425,-14.0078,-73.0868,Chapimarca,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3425,-14.0078,-73.0868,Chapimarca,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3425,-14.0078,-73.0868,Chapimarca,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3430,-14.1304,-73.1978,Justo Apu Sahuaraura,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3435,-14.1056,-73.1179,Tapairihua,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3440,-14.2313,-73.1598,Yanaca,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3440,-14.2313,-73.1598,Yanaca,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3440,-14.2313,-73.1598,Yanaca,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3445,-14.224,-73.0877,Pocohuanca,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3445,-14.224,-73.0877,Pocohuanca,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3500,-13.9769,-73.2583,Colcabamba,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3510,-14.0247,-73.3137,Toraya,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3530,-14.0979,-73.244,Huayllo,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3530,-14.0979,-73.244,Huayllo,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3530,-14.0979,-73.244,Huayllo,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3540,-14.1708,-73.284,Soraya,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
3540,-14.1708,-73.284,Soraya,Aymaraes,Apurimac,Peru,PE,America/Lima,UTC-5
