postcode,latitude,longitude,region_3_en,region_2_en,region_1_en,country_en,country_code,timezone,utc
490-1423,35.1021,136.7884,Kaioku,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
490-1423,35.1021,136.7884,Kaiokucho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
490-1424,35.106,136.787,Kameganji,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
490-1425,35.106,136.787,Higashishijimi,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
490-1426,35.106,136.787,Shirobeecho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
490-1426,35.106,136.787,Shirobee,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
490-1427,35.106,136.787,Nishishijimi,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
490-1428,35.106,136.787,Taketa,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0000,35.1219,136.734,Yatomi Shi,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0001,35.1244,136.7322,Nishinakajicho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0002,35.1219,136.734,Higashinakaji,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0003,35.1219,136.734,Maegahira,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0004,35.1219,136.734,Matahachicho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0004,35.1219,136.734,Matahachi,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0005,35.1219,136.734,Yoshihira,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0006,35.1219,136.734,Sakogi,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0007,35.1193,136.7359,Kamakuracho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0011,35.1265,136.7221,Ninoecho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0012,35.1269,136.7118,Gonosancho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0013,35.1166,136.7173,Kawahira,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0014,35.1148,136.715,Gomyocho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0014,35.1148,136.715,Gomyo,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0015,35.1166,136.7173,Ebie,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0016,35.1091,136.7146,Kojimacho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0017,35.1076,136.7254,Maegasucho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0018,35.1166,136.7173,Gonosankawahira,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0021,35.0851,136.7472,Uguiuracho(Sonota),Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0022,35.0851,136.7472,Uguiuracho (Shimoroku),Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0023,35.0851,136.7472,Uguiuracho (Kamiroku),Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0024,35.0851,136.7472,Uguiuracho (Kitoke),Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0025,35.0851,136.7472,Heijimacho(Kiajina),Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0026,35.0851,136.7472,Uguiuracho (Nishimaeshinden),Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0027,35.0851,136.7472,Uguiuracho (Minamimaeshinden),Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0028,35.0851,136.7472,Uguiuracho (Nakaroku),Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0031,35.0966,136.7335,Heijimacho(Sonota),Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0032,35.0966,136.7335,Heijimanaka,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0033,35.0966,136.7335,Heijimanishi,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0034,35.0966,136.7335,Heijimahigashi,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0035,35.0966,136.7335,Kamajima,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0036,35.0966,136.7335,Morizu,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0036,35.0966,136.7335,Morizucho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0037,35.0966,136.7335,Kawaragakecho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0037,35.0966,136.7335,Kawaragake,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0038,35.1029,136.7292,Nakayamacho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0039,35.0904,136.7379,Ofujicho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0040,35.0702,136.7524,Einancho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0041,35.0772,136.7531,Shibai,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0041,35.0772,136.7531,Shibaicho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0042,35.0772,136.7531,Matsunacho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0042,35.0772,136.7531,Matsuna,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0043,35.0772,136.7531,Kanen,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0044,35.0813,136.7498,Kanzakicho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0044,35.0813,136.7498,Kanzaki,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0045,35.0772,136.7531,Inamotocho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0045,35.0772,136.7531,Inamoto,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0046,35.0772,136.7531,Miyoshicho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0046,35.0772,136.7531,Miyoshi,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0047,35.0772,136.7531,Kaina,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0048,35.0772,136.7531,Inayoshi,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0049,35.076,136.7602,Onawabacho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0051,35.064,136.7575,Kitsuneji,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0051,35.064,136.7575,Kitsunejicho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0052,35.064,136.7575,Inari,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0052,35.064,136.7575,Inaricho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0053,35.0653,136.7666,Inakocho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0054,35.064,136.7575,Santocho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0054,35.064,136.7575,Santo,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0055,35.0579,136.7588,Sakaicho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0056,35.064,136.7575,Inarizaki,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0056,35.064,136.7575,Inarizakicho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0057,35.0663,136.7522,Nakahara,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0057,35.0663,136.7522,Nakaharacho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0058,35.064,136.7575,Tomishimacho,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0058,35.064,136.7575,Tomishima,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0060,35.0487,136.7789,Akebono,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0061,35.0487,136.7789,Kuridashi,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0062,35.0487,136.7789,Otani,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0063,35.0487,136.7789,Higashisuehiro,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
498-0064,35.0487,136.7789,Nishisuehiro,Yatomi Shi,Aichi Ken,Japan,JP,Asia/Tokyo,UTC +9.0
