postcode,latitude,longitude,region_3_en,region_2_en,region_1_en,country_en,country_code,timezone,utc
5413,47.4558,8.2562,Birmenstorf AG,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5415,47.4888,8.3158,Hertenstein AG,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5415,47.4935,8.2967,Nussbaumen AG,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5415,47.4839,8.304,Rieden AG,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5416,47.499,8.2801,Kirchdorf AG,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5417,47.5067,8.2584,Untersiggenthal,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5420,47.4943,8.3468,Ehrendingen,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5423,47.5014,8.319,Freienwil,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5430,47.4668,8.3412,Wettingen 1,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5430,47.4666,8.3412,Wettingen,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5430,47.4668,8.3412,Wettingen 3,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5432,47.4441,8.3251,Neuenhof,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5436,47.4473,8.3639,Würenlos,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5442,47.4374,8.2907,Fislisbach,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5443,47.4201,8.3013,Niederrohrdorf,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5444,47.386,8.3254,Künten,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5452,47.4251,8.3205,Oberrohrdorf,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5453,47.4083,8.3319,Remetschwil,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5454,47.3916,8.3494,Bellikon,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5506,47.4123,8.2342,Mägenwil,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5507,47.4211,8.2742,Mellingen,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5512,47.4167,8.2543,Wohlenschwil,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5608,47.4013,8.3051,Stetten AG,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
8109,47.4083,8.4391,Kloster Fahr,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
8956,47.428,8.3443,Killwangen,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
8957,47.418,8.3672,Spreitenbach,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
8962,47.3881,8.3785,Bergdietikon,Bezirk Baden,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5445,47.3716,8.3385,Eggenwil,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5522,47.3992,8.2789,Tägerig,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5524,47.3763,8.2905,Niederwil AG,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5524,47.3906,8.2968,Nesselnbach,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5525,47.3691,8.3111,Fischbach-Göslikon,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5605,47.3779,8.2415,Dottikon,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5607,47.39,8.2576,Hägglingen,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5610,47.3503,8.2836,Wohlen AG,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5610,47.3533,8.2807,Wohlen AG 1,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5611,47.3665,8.2631,Anglikon,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5612,47.3475,8.2403,Villmergen,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5613,47.3308,8.2453,Hilfikon,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5614,47.3117,8.2524,Sarmenstorf,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5619,47.315,8.2778,Uezwil,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5619,47.3282,8.2683,Büttikon AG,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5620,47.3535,8.3298,Bremgarten AG 1,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5620,47.3535,8.3299,Bremgarten AG,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5621,47.3447,8.3582,Zufikon,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5626,47.3304,8.3415,Hermetschwil-Staffeln,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
8905,47.317,8.4223,Arni-Islisberg,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
8905,47.317,8.4223,Arni AG,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
8905,47.3233,8.4412,Islisberg,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
8916,47.2997,8.4022,Jonen,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
8917,47.3125,8.3977,Oberlunkhofen,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
8918,47.3248,8.3832,Unterlunkhofen,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
8964,47.3683,8.3847,Rudolfstetten,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
8965,47.3538,8.3837,Berikon,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
8966,47.3371,8.3952,Oberwil-Lieli,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
8967,47.3705,8.3583,Widen,Bezirk Bremgarten,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5105,47.4185,8.1262,Auenstein,Bezirk Brugg,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5106,47.4318,8.1484,Veltheim AG,Bezirk Brugg,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5107,47.4543,8.139,Schinznach Dorf,Bezirk Brugg,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5108,47.4379,8.1229,Oberflachs,Bezirk Brugg,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5112,47.4392,8.0934,Thalheim AG,Bezirk Brugg,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5116,47.4538,8.1687,Schinznach Bad,Bezirk Brugg,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5200,47.4864,8.2112,Brugg AG,Bezirk Brugg,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5201,47.4863,8.211,Brugg AG,Bezirk Brugg,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5210,47.4759,8.2221,Windisch,Bezirk Brugg,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5212,47.4613,8.2074,Hausen AG,Bezirk Brugg,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5213,47.4725,8.1625,Villnachern,Bezirk Brugg,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
5222,47.4812,8.1867,Umiken,Bezirk Brugg,Kanton Aargau,Switzerland,CH,Europe/Zurich,UTC +1.0
