postcode,latitude,longitude,region_3_en,region_2_en,region_1_en,country_en,country_code,timezone,utc
63042,33.3977,126.3819,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63043,33.4644,126.3191,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63044,33.4576,126.3278,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63045,33.4652,126.3367,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63046,33.4697,126.3469,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63047,33.4745,126.3657,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63048,33.4622,126.3689,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63049,33.4781,126.3778,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63050,33.4801,126.3948,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63051,33.4801,126.4039,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63052,33.4811,126.411,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63053,33.4876,126.4117,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63054,33.4849,126.4164,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63055,33.4493,126.3893,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63056,33.4662,126.3898,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63057,33.4688,126.4058,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63058,33.4563,126.4146,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63059,33.4682,126.4187,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63060,33.4658,126.4314,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63061,33.4647,126.4515,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63062,33.4552,126.4332,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63063,33.4475,126.4349,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63064,33.4365,126.4359,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63065,33.4326,126.4262,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63066,33.416,126.4096,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63067,33.4342,126.4013,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63068,33.4939,126.429,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63069,33.4882,126.4289,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63070,33.4892,126.4324,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63071,33.4906,126.4349,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63072,33.4845,126.4263,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63073,33.4718,126.4405,애월읍,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63074,33.4928,126.4416,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63075,33.4847,126.4502,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63076,33.4768,126.4503,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63077,33.4521,126.4632,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63078,33.4541,126.4825,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63079,33.4548,126.4893,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63080,33.4171,126.4958,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63081,33.4871,126.4839,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63082,33.4848,126.4837,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63083,33.4836,126.4785,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63084,33.4832,126.4837,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63085,33.4814,126.4859,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63086,33.4813,126.4833,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63087,33.4801,126.4812,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63088,33.4808,126.4756,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63089,33.4776,126.4792,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63090,33.4777,126.4851,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63091,33.4714,126.4856,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63092,33.4734,126.4781,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63093,33.4709,126.467,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63094,33.4884,126.4678,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63095,33.4924,126.4753,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63096,33.4911,126.4771,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63097,33.4897,126.4788,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63098,33.4883,126.4805,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
63099,33.4868,126.4765,제주시,제주시,제주특별자치도,South Korea,KR,Asia/Seoul,UTC +9.0
